Symbol	ID	logFC	AveExpr	t	P.Value	adj.P.Val	B
LIG1	11744398_a_at	-0.819576374	7.794748054	-7.391003901	0.00013274	0.024853419	1.674180356
KIAA0101	11744425_a_at	-0.600066352	11.62055886	-3.762923198	0.00672546	0.147421021	-2.250691239
KIAA0101	11744426_x_at	-0.724387779	12.05310599	-5.731073702	0.000649807	0.047436852	0.120147302
PARP9	11744434_a_at	1.080262605	9.341187688	9.145028115	3.28E-05	0.019966431	2.96850018
CIT	11744436_a_at	-0.94680809	6.541189924	-5.949498739	0.000517953	0.042743148	0.346116464
SLC2A10	11744516_a_at	0.425250162	5.825824998	3.503913169	0.009541312	0.176319638	-2.607485954
SLC2A10	11744517_a_at	0.932161486	7.297988889	6.89191551	0.000207469	0.029483644	1.24465592
POLE2	11744519_a_at	-1.280846763	7.710002896	-8.318043001	6.15E-05	0.02029759	2.396849251
RTN3	11744539_a_at	0.387928321	8.290400684	3.428225301	0.010587289	0.186019829	-2.713455119
CXCR7	11744541_a_at	-0.841028018	9.285087523	-7.157162439	0.000163138	0.026825708	1.476681195
SLC25A37	11744559_a_at	-0.67938419	5.478745988	-3.927935967	0.005409992	0.133178004	-2.028418426
HYI	11744584_a_at	1.008633788	7.600019668	8.840492319	4.11E-05	0.020282953	2.765383373
CDCA8	11744598_a_at	-0.62356759	6.604625612	-4.746480198	0.0019517	0.080349459	-0.98885667
KLHDC9	11744615_s_at	0.656990445	7.218332167	5.50511023	0.000826835	0.052938098	-0.121080404
MGC27345	11744629_at	-0.445255961	6.609588249	-3.384293823	0.011250373	0.190371701	-2.775293795
OPRL1	11744636_a_at	0.523724308	5.293259701	4.148493671	0.004070209	0.114528127	-1.737814729
CLDND1	11744641_a_at	0.494078868	7.77408409	4.253000977	0.003565885	0.107486894	-1.602783028
PROM2	11744647_s_at	0.48996302	7.610432521	4.003942579	0.004900627	0.126143376	-1.927421451
CD44	11744654_s_at	0.613153348	8.835079343	5.375337057	0.000952383	0.056792111	-0.263127144
HMG20B	11744662_x_at	0.429915283	8.900735307	3.873207661	0.005812348	0.137772962	-2.101686239
TOM1L1	11744663_a_at	0.41424546	8.490811263	3.346352029	0.011858932	0.195851291	-2.828890347
NT5E	11744681_a_at	-1.030549719	4.680634064	-7.089142988	0.000173395	0.027606798	1.418004899
LASS2	11744724_a_at	0.445679587	10.52914362	3.747559181	0.006864558	0.14885327	-2.271591564
SIN3B	11744734_a_at	-0.44986432	7.800658503	-4.079121976	0.00444779	0.120100045	-1.828401492
FGFR1OP2	11744747_a_at	-0.560030587	5.375526587	-4.954067604	0.001530741	0.070543808	-0.742337755
FAM53A	11744762_a_at	-0.598465814	4.19955443	-4.296523383	0.003376384	0.104839486	-1.547061523
SP100	11744783_a_at	0.654731489	8.584201589	5.692290743	0.000676927	0.048094282	0.079289407
ANLN	11744787_a_at	-1.220106561	7.66862296	-8.910509597	3.90E-05	0.020282953	2.812821512
MLF1IP	11744789_a_at	-1.196226312	9.344175455	-7.048988875	0.000179789	0.027895477	1.383101817
DLGAP5	11744793_x_at	-1.051425131	8.715982714	-6.326853164	0.000354809	0.036183921	0.720381556
WBSCR22	11744826_x_at	-0.472114897	10.03553542	-4.261065907	0.003529909	0.107120063	-1.5924347
HLA-E	11744829_s_at	0.910337137	8.380295969	7.93252586	8.39E-05	0.022801718	2.107533219
LCA5L	11744846_a_at	0.413834582	5.879013471	3.66446984	0.00767282	0.157841332	-2.385210486
DHRS7	11744861_a_at	0.762437645	8.62275243	4.311817119	0.003312436	0.103962594	-1.527552976
DHRS7	11744862_x_at	0.525404225	9.18621141	4.383489802	0.003029923	0.099777793	-1.436627936
C10orf112	11744864_at	-0.425025232	9.306806459	-3.469144559	0.010007305	0.180704687	-2.656073651
SMC2	11744868_a_at	-0.850448291	7.905711378	-3.472957433	0.009955027	0.180458085	-2.650737686
CLN3	11744874_x_at	0.531390086	8.412280485	4.75348806	0.001935563	0.080349459	-0.980421447
ZWILCH	11744887_s_at	-0.817505585	9.724022816	-6.586330668	0.000276135	0.032696859	0.966346128
C16orf59	11744903_a_at	-1.010211067	6.904803038	-9.119856101	3.34E-05	0.019966431	2.952023901
EGFL7	11744937_x_at	0.454605787	6.665035344	3.455839602	0.010192051	0.182253211	-2.674707994
ANXA1	11744954_x_at	-0.466623833	3.959901842	-3.371433443	0.011452809	0.192535696	-2.793440989
RNF123	11744979_a_at	0.39065915	6.202974266	3.350569664	0.011789575	0.195289489	-2.822924021
MPZL1	11744998_a_at	0.60505223	7.647763103	4.292771961	0.003392276	0.105135068	-1.551852523
POLD4	11745005_x_at	0.615920846	9.423469906	5.096818109	0.001299809	0.065255286	-0.576816823
SP100	11745015_a_at	0.72777636	8.215725859	5.622520219	0.000728948	0.049886271	0.00522016
C15orf5	11745030_at	-0.466000225	4.575323731	-3.861243134	0.005904573	0.138637018	-2.11776399
CDC45	11745049_a_at	-1.248254857	6.965107836	-9.198201583	3.16E-05	0.019966431	3.003123023
ODF2	11745067_a_at	-0.667329677	7.463435329	-5.739693685	0.000643945	0.047162179	0.129198077
GSTA4	11745074_a_at	0.530369635	4.949101045	4.743441537	0.001958743	0.080357761	-0.992516706
GSTA4	11745075_x_at	0.599498053	5.855800398	3.363746666	0.011575668	0.193286656	-2.804297272
TNNT1	11745127_x_at	0.795904272	8.581980141	6.590260069	0.000275104	0.032691599	0.970001761
MUC1	11745158_x_at	0.634111367	8.511509331	5.175649026	0.00118901	0.063390973	-0.486796711
DIAPH1	11745171_x_at	-0.467482639	8.764346343	-4.19036686	0.003859339	0.111332334	-1.683503168
OXCT1	11745194_a_at	-0.695808143	7.386484334	-4.071068342	0.004494045	0.120953115	-1.838966966
CDCA4	11745198_s_at	-0.869776741	5.780105128	-5.544656215	0.000792321	0.052195354	-0.078306472
RMI1	11745202_a_at	-0.70432347	7.668541897	-5.609324089	0.00073928	0.049997469	-0.008871215
RMI1	11745203_a_at	-0.618619257	6.204118312	-4.698212374	0.002066955	0.082904323	-1.047170944
CDK5RAP1	11745207_a_at	-0.466987221	7.229147236	-4.058317126	0.004568357	0.121750497	-1.855715861
ZNF33B	11745211_a_at	0.774368135	6.216385402	5.818312354	0.000593115	0.045372835	0.211238355
ZNF33A /// ZNF33B	11745212_s_at	0.622486954	7.076889747	4.394659918	0.002988324	0.099199917	-1.422531723
TMEM144	11745228_s_at	0.622014866	6.254992559	3.468185607	0.010020499	0.180811012	-2.657415959
C3orf23	11745230_a_at	0.566765377	6.49236129	4.487922822	0.002664482	0.094177648	-1.305622669
TMEM218	11745238_a_at	-0.50975949	6.286961101	-4.40259154	0.002959166	0.098496238	-1.412534547
RBM14	11745258_s_at	-0.560351372	9.754223264	-4.96599735	0.001509799	0.069920183	-0.728380707
OPTN	11745271_x_at	0.388374705	8.493839935	3.47009965	0.009994182	0.180660899	-2.654736864
ITGB3BP	11745297_x_at	-0.584539135	8.15337574	-3.469852239	0.00999758	0.180660899	-2.655083139
CTNNAL1	11745315_a_at	-1.32145992	7.177188541	-7.140483234	0.000165589	0.02698543	1.462344947
KIAA1217	11745387_a_at	0.425465695	5.747990268	3.722600393	0.007097208	0.151361263	-2.305616999
MEGF8	11745388_x_at	0.468185492	4.361023479	3.864992591	0.005875501	0.138351065	-2.112723215
SMC2	11745424_a_at	-0.735634412	7.944864193	-5.342880239	0.000987001	0.057744219	-0.299059249
SAC3D1	11745447_x_at	-0.470634068	8.602908481	-4.178270708	0.003919	0.111798806	-1.69916396
CDKN3	11745464_x_at	-0.62855184	9.480146012	-4.723907761	0.002004692	0.081317291	-1.016080518
METTL7A	11745465_x_at	0.477954055	5.527713754	3.569977476	0.00871897	0.168178262	-2.515602107
STX16	11745516_a_at	0.51740897	6.179817086	4.045898489	0.004642021	0.12281371	-1.872052275
CENPA	11745571_a_at	-0.768848865	7.657270246	-5.465211197	0.00086336	0.053954547	-0.164477897
LOC646938	11745573_s_at	0.37999775	4.79059151	3.35774335	0.011672601	0.194131521	-2.812780873
TBC1D2B	11745574_s_at	0.797536061	6.20311481	6.216262331	0.000395727	0.037993709	0.612765435
SS18 /// SSX2	11745649_s_at	0.481941689	8.068081659	3.365613255	0.011545704	0.193113899	-2.801660376
CAV1	11745716_s_at	-0.417653683	5.083948434	-3.371152668	0.011457272	0.192535696	-2.793837411
HMGB1	11745717_x_at	-0.382557608	11.97201596	-3.399563388	0.011014984	0.189038359	-2.753773139
HMG20A	11745719_a_at	1.00348443	5.045658975	6.914071001	0.00020329	0.029420561	1.26437029
GRN	11745725_a_at	0.55990471	9.134643464	4.161308784	0.004004366	0.113319659	-1.721163454
GRN	11745726_x_at	0.595986363	8.91286438	4.918187298	0.00159569	0.071800106	-0.784452636
CARKD	11745729_a_at	0.408630825	6.653786782	3.426601078	0.010611043	0.186169286	-2.715737143
ACADVL	11745736_a_at	0.565285732	7.279124944	4.477633248	0.002698245	0.094570355	-1.318452226
TMEM135	11745790_a_at	0.760489433	5.730845491	5.333256266	0.000997532	0.057942207	-0.309745079
LOC100288152	11745791_a_at	0.583941138	8.067972614	5.083716442	0.00131931	0.065958819	-0.591873357
KIAA0040	11745809_s_at	0.509045025	6.148716362	4.192094249	0.003850901	0.111332334	-1.681268624
PLAGL1	11745820_s_at	-0.414162628	5.08989342	-3.595019646	0.008427507	0.165032767	-2.480926193
BNIP3L	11745828_x_at	0.622133224	8.975894359	5.393730665	0.000933365	0.056406457	-0.24283638
ECT2	11745833_s_at	-0.553421961	9.397431389	-3.926978018	0.005416769	0.133178004	-2.029696981
ECT2	11745834_a_at	-0.48009143	7.03130382	-3.621683042	0.008128689	0.162153418	-2.444099745
CDK1	11745843_a_at	-1.110513644	9.055191815	-6.725359773	0.000242158	0.031735887	1.094459078
MRPL18	11745844_a_at	-0.460283964	8.897714774	-4.118847466	0.004227106	0.117210439	-1.776434702
KIF2C	11745868_a_at	-1.288320902	8.586318645	-10.11444544	1.67E-05	0.019966431	3.562963823
NFKBIA	11745878_x_at	0.570971827	11.1475725	5.125969719	0.001257556	0.064567145	-0.543413083
AIM1	11745938_a_at	0.52447065	6.47890057	3.351947838	0.011767005	0.195111532	-2.820974893
CHEK1	11745948_a_at	-0.918409254	7.264818006	-6.352041635	0.000346164	0.035901047	0.744657138
CHEK1	11745949_x_at	-0.728808063	7.185789266	-5.175681392	0.001188966	0.063390973	-0.486759952
KIAA0907	11745954_a_at	0.452573915	5.496149838	3.4171715	0.010750085	0.187087008	-2.728992155
CLSTN1	11745955_a_at	0.447543879	6.899911307	4.010872162	0.004856854	0.125595605	-1.918257684
LIG1	11745979_a_at	-0.901202233	8.27759362	-6.935244381	0.000199384	0.029110626	1.283153235
SRRM1	11745985_s_at	-0.570216594	6.44975068	-4.202405454	0.003800946	0.11072454	-1.667939933
HLA-DMA	11745989_a_at	0.561289576	4.879744235	3.546657182	0.009000182	0.170741288	-2.547970068
NCRNA00085	11746005_a_at	0.537956347	6.781011865	4.058167815	0.004569235	0.121750497	-1.855912133
ACAT2	11746009_a_at	-0.64943076	9.819520525	-5.101624692	0.001292736	0.065255286	-0.571299881
ACAT2	11746010_x_at	-0.639887682	9.749555991	-5.285612822	0.00105154	0.059891771	-0.362857239
NMI	11746027_a_at	0.915900182	6.792441901	5.385312404	0.000942016	0.056599931	-0.252116435
NMI	11746028_x_at	0.881200798	6.827273085	7.448638453	0.000126262	0.024776489	1.721872029
KIAA1609	11746096_x_at	0.559162663	6.004931035	4.930238239	0.001573542	0.071320953	-0.770284738
WDR76	11746102_a_at	-0.74841478	6.254216262	-5.880592293	0.000556015	0.043844648	0.275583632
SYNCRIP	11746119_s_at	-0.617935088	9.324323942	-4.531747153	0.002525793	0.091317824	-1.251171808
STAG3 /// STAG3L1 /// STAG3L2 /// STAG3L3	11746126_s_at	0.433395324	8.039257038	3.849145722	0.00599944	0.140199386	-2.134042123
GSTM3	11746129_a_at	0.469003155	9.061531767	3.757544473	0.006773806	0.147826069	-2.258004241
SRSF5	11746137_a_at	0.451698762	9.139400536	3.345767977	0.011868571	0.195851291	-2.829716721
FBXL5	11746161_s_at	0.996908545	9.438658107	7.436021068	0.000127649	0.024776489	1.711464174
LOC440173	11746170_at	0.423768564	4.452438384	3.507296052	0.009497234	0.175699994	-2.602766913
IDH1	11746174_s_at	0.442300225	10.75556584	3.603255062	0.008333966	0.164177062	-2.469541316
KIAA2013	11746191_s_at	0.636386737	8.988388191	5.616341549	0.000733766	0.049886271	-0.001374416
IL17RC	11746244_a_at	0.768742219	4.43925007	5.001152949	0.001449903	0.068653105	-0.687383054
IL17RC	11746245_x_at	0.693151118	5.468578629	5.605322659	0.000742445	0.050064429	-0.013149292
ZNF630	11746268_a_at	0.429772431	5.177885051	3.472360164	0.009963197	0.180500886	-2.651573417
CFLAR	11746300_x_at	0.509027669	6.273990124	3.821771188	0.006220276	0.142665696	-2.170957586
LOC284749	11746307_s_at	0.679454303	5.681395998	5.768150813	0.000625006	0.046687527	0.158999153
SERPINH1	11746320_x_at	0.463074409	6.809864754	3.385750599	0.011227685	0.190243257	-2.773239413
SH3GLB1	11746324_a_at	0.460510848	9.236572383	4.018341578	0.004810147	0.125081211	-1.908388353
AP1S2	11746337_a_at	-0.553309987	5.511875971	-3.459026351	0.01014747	0.181825812	-2.670242713
PNN	11746348_x_at	-0.438126151	10.30284338	-3.83695516	0.006096715	0.141271956	-2.150467717
NUCB2	11746359_a_at	0.549151855	10.11767367	4.020990336	0.004793702	0.124875944	-1.904890628
SYNGR2	11746363_x_at	0.507367401	10.62261518	4.54330613	0.002490549	0.090282379	-1.236861726
NRCAM	11746394_a_at	0.609821074	8.193395476	3.451451566	0.010253782	0.182886819	-2.680858638
NRCAM	11746395_x_at	0.586526814	9.228339579	3.929262684	0.005400622	0.133176652	-2.026647914
FAM107B	11746414_a_at	0.670244717	9.615082997	5.309596139	0.001023958	0.058851584	-0.336076878
OXCT1	11746434_a_at	-0.645246547	6.562846284	-4.009663249	0.00486446	0.125716813	-1.91985583
RNPC3	11746457_a_at	-0.482795569	4.839007299	-3.655351898	0.007767599	0.158856545	-2.397738411
TACC3	11746461_a_at	-0.584642509	5.59131658	-3.790906126	0.006479902	0.145200291	-2.212713412
HELLS	11746467_a_at	-1.315166801	7.100705478	-9.506640813	2.53E-05	0.019966431	3.199191797
TMEM219	11746481_a_at	0.415412408	8.445040751	3.711045829	0.00720779	0.152067169	-2.321399328
MSI2	11746497_a_at	0.580709898	9.019607982	5.168744222	0.001198284	0.063417692	-0.494642399
ICA1	11746505_x_at	0.449330534	7.671716972	3.921764459	0.005453811	0.133489094	-2.03665786
SLBP	11746556_a_at	-0.562133894	7.671397182	-4.67424811	0.002126948	0.084340979	-1.076262872
RHOB	11746573_s_at	0.427611296	7.231681662	3.65276253	0.007794745	0.159027572	-2.401298297
MCM2	11746594_a_at	-1.148185853	7.750173594	-6.727368563	0.000241703	0.031735887	1.096291723
POLA2	11746633_a_at	-1.020798277	6.869967271	-8.816714604	4.19E-05	0.020282953	2.749171375
URB2	11746690_a_at	-0.61376387	6.091749541	-4.184674685	0.00388729	0.111440145	-1.690869893
RGS16	11746705_a_at	-0.519391998	9.394329742	-4.037847106	0.00469047	0.123355386	-1.882656499
COQ2	11746747_a_at	-0.577644228	7.585545312	-4.596595099	0.002334914	0.087938054	-1.171168953
ERGIC1	11746760_a_at	0.666183044	6.59994927	4.626749349	0.002251609	0.086669168	-1.134199229
SLC35E1	11746785_a_at	0.528217922	4.968739728	3.763214064	0.006722857	0.147421021	-2.250295893
BNIP3L	11746802_x_at	0.540583889	9.348325177	4.854417673	0.001718771	0.075039352	-0.859812122
C6orf120	11746806_s_at	0.419258777	7.299189611	3.499849638	0.009594549	0.176799033	-2.613156464
PLK2	11746837_a_at	0.553938737	9.113562723	4.327959414	0.003246376	0.103302091	-1.507002671
APP	11746866_a_at	0.463776971	8.723821784	4.060983513	0.004552708	0.121606194	-1.852211427
ID2 /// ID2B	11746878_s_at	0.570262405	9.343931715	5.149049906	0.001225181	0.064012399	-0.517061632
LTBR	11746908_a_at	0.474587059	7.462353461	4.21738616	0.003729628	0.110152698	-1.648605336
ABCF3	11746959_a_at	0.506646145	5.836443036	4.207604888	0.003776026	0.110457683	-1.66122533
TBX3	11746985_s_at	0.696425775	7.275923976	3.855129551	0.00595231	0.139229485	-2.125987617
NRBP1	11746989_a_at	0.393611081	8.621796503	3.44370996	0.010363673	0.18394187	-2.691715891
ATP1B1	11746991_a_at	0.658279046	7.411782503	3.447425769	0.01031077	0.183374621	-2.686503689
PRSS8	11746994_x_at	0.552565848	8.127956908	4.278499789	0.003453489	0.105839274	-1.57010031
PRRT3	11746997_x_at	0.449656532	8.317896665	4.002684553	0.00490862	0.126143376	-1.929085876
SUOX	11747004_a_at	0.40493131	5.588250329	3.374851081	0.011398633	0.192157821	-2.788616432
TUBB6	11747072_s_at	-0.393869033	9.561715286	-3.567281445	0.008750991	0.168598794	-2.519340381
ALDOC	11747079_x_at	0.627864715	8.879807644	3.773107033	0.006634946	0.146999404	-2.236856692
ATRNL1	11747098_a_at	-0.489197001	5.1893289	-3.842433297	0.006052792	0.140755906	-2.143083719
PASK	11747110_a_at	-0.477257045	6.833247223	-4.151198788	0.004056212	0.114277681	-1.734297684
PLK4	11747114_a_at	-1.002047181	7.32352566	-6.428613158	0.000321299	0.035028007	0.817922806
PRSS8	11747130_a_at	0.677977056	8.013167316	4.906607626	0.001617296	0.072441699	-0.798088397
ZFHX3	11747133_a_at	0.404748692	4.896900834	3.426253485	0.010616134	0.186169286	-2.716225552
MXD4	11747171_a_at	0.464494322	7.423562166	4.012520425	0.004846505	0.125524733	-1.916079093
LMAN1	11747181_a_at	0.597586499	8.621718753	3.993545753	0.004967111	0.126790686	-1.941184258
FCHSD1	11747190_a_at	0.551946359	6.596848279	4.274678203	0.003470084	0.106282059	-1.574991953
CLN3	11747203_x_at	0.439446308	8.859997124	3.846560569	0.006019927	0.14039203	-2.137523512
SRI	11747210_a_at	-0.996924072	4.809581027	-5.155939366	0.001215696	0.063681913	-0.509211989
ZNF174	11747212_a_at	0.541313785	6.980736935	3.991462051	0.004980553	0.126872086	-1.943944566
BUB1	11747230_a_at	-1.029576087	8.051194866	-5.993342962	0.000495251	0.041813728	0.390638054
MAPT	11747246_a_at	0.470550467	6.971645951	4.131117213	0.004161384	0.116038131	-1.760434166
DHFR	11747280_x_at	-0.846483296	6.494696564	-5.332231425	0.000998661	0.057942207	-0.310883842
TOM1L1	11747285_a_at	0.431753693	8.967145982	3.912864499	0.005517685	0.134116951	-2.048550179
S100A16	11747298_a_at	0.593787737	9.40953788	5.348104572	0.000981336	0.057661738	-0.293264508
SP100	11747301_a_at	0.622148917	8.677964098	5.547664907	0.000789761	0.052195354	-0.075061928
WBP11 /// WBP11P1	11747311_s_at	-0.48699684	6.846279964	-3.421821001	0.010681284	0.186450831	-2.722455037
PDP1	11747314_a_at	-0.559251059	4.814791302	-3.829359996	0.006158185	0.142097608	-2.160712656
NCBP2	11747324_s_at	0.503078991	8.614224007	4.202605815	0.003799983	0.11072454	-1.667681105
DDX39	11747334_a_at	-0.67238376	9.552466881	-5.370350954	0.000957612	0.056813074	-0.268636532
TTF2	11747342_a_at	-0.593488339	7.98512491	-4.461311729	0.002752768	0.095478804	-1.338837772
QARS	11747365_a_at	0.4757336	8.08073823	4.200922177	0.003808088	0.110806192	-1.669856239
ORC3	11747394_a_at	-0.561985842	7.158384715	-4.803213006	0.001825205	0.077477287	-0.920795925
HAUS7 /// TREX2	11747411_a_at	-0.73835952	6.636736671	-5.584839824	0.000758883	0.050895528	-0.035086087
TAGLN2	11747460_x_at	-0.385649199	9.20097514	-3.485531285	0.0097847	0.178890897	-2.633154358
FAM107B	11747509_a_at	0.75039884	7.76595002	6.448685788	0.000315116	0.03481402	0.836997485
C6orf89	11747525_a_at	0.576604545	8.039745351	4.638453139	0.002220162	0.086118293	-1.119889741
MYD88	11747538_a_at	0.572150707	5.93137534	4.211097958	0.003759384	0.110414696	-1.656716756
MYD88	11747539_x_at	0.50305422	6.578764775	4.379137377	0.003046303	0.100183909	-1.442125947
PICALM	11747549_x_at	0.654521315	6.966659293	3.363306203	0.01158275	0.193286656	-2.804919567
AP1G1	11747562_a_at	0.572511769	5.124698768	4.048531342	0.004626296	0.122710888	-1.868586815
NCAPD2	11747606_a_at	-0.732011822	7.462071153	-6.557884506	0.000283726	0.033042408	0.939821058
C3orf23	11747648_a_at	0.417351563	5.457045111	3.789182876	0.00649474	0.145200291	-2.215048853
LETMD1	11747676_a_at	0.546190815	6.975925344	3.742686383	0.006909322	0.149289239	-2.278227401
PRC1	11747713_a_at	-0.577070544	6.603768151	-4.745947427	0.001952933	0.080349459	-0.989498279
BIRC5	11747720_a_at	-0.940430768	8.451259858	-8.384645927	5.84E-05	0.020282953	2.4453006
IQCC	11747722_x_at	-0.765290302	5.912979145	-6.021347852	0.000481333	0.041813728	0.418931004
DBF4	11747731_a_at	-0.627582541	8.571835675	-3.869793921	0.005838501	0.137872208	-2.106271381
MAGOH	11747761_a_at	-0.588276887	7.296021585	-5.096713498	0.001299964	0.065255286	-0.576936936
LOC150786 /// RAB6A /// RAB6C	11747777_s_at	0.692060263	6.606568399	5.025573545	0.001409845	0.068078304	-0.659020315
LIG1	11747796_a_at	-0.703424034	7.868489975	-6.348058482	0.000347516	0.03590873	0.74082412
