Symbol	ID	logFC	AveExpr	t	P.Value	adj.P.Val	B
MUC1	11738366_x_at	0.632487694	8.583635398	6.207945889	0.000386855	0.011795993	0.404885654
VEGFA	11738414_a_at	0.865903716	5.288934478	6.721927448	0.000234765	0.008743168	0.935095323
C2orf27A /// C2orf27B	11738661_x_at	0.546638668	7.827582838	5.107541875	0.001254215	0.022249954	-0.849441251
ITGB3BP	11738703_a_at	-0.816492979	8.117781766	-7.966873038	7.83E-05	0.004707686	2.091202532
DSCR6	11738832_x_at	-0.629892191	7.587107398	-6.081238951	0.00043957	0.01251093	0.268963533
GANAB	11738988_a_at	0.56920822	7.443618497	5.123836227	0.001231133	0.022143542	-0.829605347
SLC38A2	11738999_a_at	0.832822494	7.528784226	5.464583117	0.000841786	0.017939227	-0.423709482
HDGF	11739002_a_at	-0.528372595	11.19189778	-5.389853462	0.000913758	0.018813201	-0.511282552
ADAR	11739022_a_at	0.775939091	6.010091635	6.661731299	0.000248534	0.009013978	0.874704587
HMGB1	11739025_a_at	-0.849224761	8.901544998	-8.138911914	6.80E-05	0.004348588	2.238068262
HMGB1	11739026_x_at	-0.633745292	9.996877547	-6.425516628	0.000312008	0.010274689	0.633400354
ACTR2	11739032_x_at	-0.525083239	11.06867633	-5.123660021	0.00123138	0.022143542	-0.829819642
ANP32A	11739079_a_at	-0.64573099	7.988626929	-5.006580861	0.001408358	0.023847655	-0.973223269
AZIN1	11739093_a_at	-0.565609757	9.989804325	-5.212015379	0.001114101	0.020966695	-0.722940044
TSPYL1	11739114_at	0.656177657	5.842660029	5.524799878	0.000788359	0.017357569	-0.353726571
ABAT	11739130_a_at	0.826011267	7.34513218	5.976948206	0.000489005	0.013357228	0.155485786
NOL10	11739133_a_at	-0.712896711	4.116382286	-7.105151137	0.000164776	0.007101058	1.309411836
VPS39	11739143_a_at	0.735631445	5.624795056	7.06445329	0.000170967	0.007301142	1.270475229
SKP2	11739144_a_at	-0.627792917	5.332853651	-6.042746735	0.000457136	0.012847936	0.227250214
G2E3	11739171_at	-0.922870336	6.207867871	-8.613337579	4.67E-05	0.003541233	2.628407598
SNAP23	11739173_a_at	0.553660614	6.295029537	5.173944565	0.001163046	0.021534302	-0.768851675
PDE12	11739236_at	-0.527018316	7.200041785	-5.095179051	0.001272047	0.022422223	-0.864517319
FAM63A	11739257_a_at	0.641519115	8.592487818	6.379506575	0.000326377	0.010571999	0.585582986
ACSL3	11739261_s_at	-0.722275969	9.186807892	-5.803929436	0.000585284	0.014676023	-0.036022581
VPS4B	11739264_a_at	0.819640426	5.832913976	8.675749559	4.45E-05	0.003449495	2.67821433
PAK2	11739271_s_at	-0.68658374	9.912460922	-6.402991304	0.000318952	0.010399574	0.610023878
PAK2	11739272_x_at	-0.519204931	9.616683778	-5.117660871	0.001239825	0.02215585	-0.837118288
ARL6IP6	11739285_a_at	-0.53628589	9.448156959	-5.118293306	0.001238932	0.02215585	-0.836348608
TERF1	11739301_x_at	-0.778917115	5.940565324	-5.500701076	0.000809275	0.017630686	-0.381671585
CENPH	11739328_x_at	-1.21464407	7.348233597	-8.622908298	4.64E-05	0.003524801	2.636068043
TNFRSF1A	11739346_s_at	0.490481697	6.880138243	5.060365759	0.001323787	0.02290138	-0.907092658
AMOT	11739349_a_at	0.579926211	5.706734397	5.067766842	0.001312596	0.022835476	-0.898026373
ROCK2	11739385_x_at	-0.540487748	7.588370478	-5.11761442	0.001239891	0.02215585	-0.837174822
ECE1	11739461_a_at	0.847483865	7.437934231	7.151737452	0.000157995	0.006932608	1.353749505
TMEM87B	11739469_at	0.590891922	8.413089151	5.856468543	0.000553982	0.014210176	0.022563805
MGAT4A	11739493_at	-0.760286832	7.724708262	-5.126732799	0.001227079	0.022140856	-0.826083318
LONRF2	11739506_a_at	-0.482998047	8.239684738	-4.975407399	0.001460098	0.024364538	-1.011749309
PIK3R1	11739540_a_at	0.601773356	6.884992467	5.902739921	0.000527953	0.013877339	0.073847518
NEDD1	11739545_s_at	-0.678220912	9.222023432	-5.733328947	0.000630491	0.015402849	-0.115349574
NEDD1	11739546_a_at	-0.728838491	6.378514242	-6.196098394	0.000391473	0.011850728	0.392266109
RFWD3	11739558_at	-1.05780962	6.947366387	-9.663058806	2.16E-05	0.00242075	3.421999147
GDAP1	11739560_at	-0.825730073	9.175451623	-7.428651514	0.00012361	0.006027655	1.612269782
GDAP1	11739561_at	-0.90480866	8.70927934	-7.433113738	0.000123129	0.006027655	1.616366343
FKBP5	11739567_s_at	-0.737091832	8.306842343	-5.981391809	0.000486776	0.013329566	0.160350635
BIRC5	11739602_a_at	-1.365169577	7.071258953	-11.74554402	5.67E-06	0.001199021	4.757528356
BIRC5	11739603_x_at	-0.62206307	7.679897499	-5.370212052	0.00093379	0.01911304	-0.534433308
CALML4	11739610_a_at	-0.98356914	7.445922384	-8.089354423	7.08E-05	0.004440348	2.196060505
CD3EAP	11739616_x_at	-0.549369423	8.129094524	-5.238853841	0.001080968	0.02062548	-0.690702
CD44	11739617_x_at	0.515489757	8.956730207	5.363305988	0.000940949	0.019119354	-0.542586547
DROSHA	11739629_x_at	-0.501654373	9.69325086	-5.049811783	0.001339929	0.023107672	-0.920035279
CDK12	11739636_s_at	-0.858958074	5.335758014	-5.352284644	0.0009525	0.019265215	-0.555612566
BIRC5	11739653_a_at	-1.200736579	5.250036376	-8.576529829	4.81E-05	0.003598432	2.598869467
GALNT6	11739667_at	0.722917279	9.49553358	7.534310317	0.000112775	0.005815045	1.708692147
FAM107B	11739687_a_at	0.499964823	9.363384479	5.112362496	0.001247337	0.022168516	-0.843568786
FAM107B	11739688_a_at	1.369335483	6.854696444	8.55913823	4.87E-05	0.003625442	2.584870062
DCAF11	11739690_a_at	0.681871024	8.033478065	7.288662452	0.00013981	0.006440774	1.482644831
RECQL	11739728_a_at	-0.666509458	7.298107349	-5.30062898	0.001008775	0.01986051	-0.616898917
RECQL	11739729_a_at	-0.797603361	7.814645335	-6.002506738	0.000476341	0.013156515	0.183430836
GINS3	11739763_a_at	-1.380541805	7.521409505	-13.44189023	2.22E-06	0.00085138	5.658745583
C2orf3	11739789_a_at	-0.701074306	4.754659574	-6.211204841	0.000385596	0.011773641	0.408353755
PCDHB16	11739824_at	0.554010427	6.966727544	5.577013008	0.00074507	0.016792922	-0.293463793
MOBKL3	11739834_s_at	-0.719615283	8.671060013	-6.887221522	0.000201149	0.007985364	1.098673612
INPP4B	11739840_a_at	-1.591752333	6.057364453	-16.53259555	5.18E-07	0.000598511	6.980239807
TTF2	11739863_a_at	-1.014931165	9.305914356	-10.41387727	1.30E-05	0.001888172	3.936913722
TTF2	11739864_x_at	-0.828691187	8.893269305	-8.444465449	5.33E-05	0.003827421	2.491872005
DNAJB2	11739870_a_at	0.696166321	6.189973968	7.430783787	0.00012338	0.006027655	1.614227594
USP1	11739895_a_at	-0.888713597	10.05093673	-8.555334014	4.89E-05	0.003630724	2.581804187
MCM8	11739930_a_at	-1.281288167	6.584571003	-10.04471067	1.66E-05	0.002148103	3.688841768
MCM8	11739931_x_at	-1.451590965	6.078150784	-14.6685548	1.20E-06	0.000717569	6.226994891
FAM111B	11739932_a_at	-2.12720763	6.108658321	-11.70960391	5.79E-06	0.001204112	4.73679092
FAM111B	11739933_a_at	-1.995672265	4.569537092	-14.34269997	1.41E-06	0.000752161	6.082156851
HMGXB4	11739936_a_at	-0.54031473	7.548591134	-5.547467025	0.000769232	0.017080815	-0.327517254
SENP1	11739941_s_at	-1.027725239	7.114260058	-6.370583361	0.000329248	0.010626161	0.576278019
CASC5	11739950_a_at	-0.521662209	4.971232707	-5.578277471	0.000744055	0.016792922	-0.29200919
VPS36	11739961_a_at	-0.637957344	6.031259562	-5.310820602	0.000997386	0.019779154	-0.604776442
GPR180	11739977_at	-0.68439049	6.904079636	-5.114760738	0.00124393	0.02215585	-0.840648536
TMEM25	11739994_x_at	0.52828232	4.898579508	5.466571686	0.000839959	0.017925351	-0.421390115
NEIL3	11740013_at	-0.922541466	6.671565528	-6.186646233	0.000395201	0.011891042	0.3821848
LRRCC1	11740022_a_at	-0.577152247	5.095696987	-4.992171918	0.001432017	0.024060666	-0.99101271
CREM	11740030_s_at	-0.666257598	7.611975246	-6.873238844	0.000203773	0.008039951	1.084962437
CENPP	11740052_a_at	-1.464301373	6.335921322	-14.81036892	1.12E-06	0.000704607	6.288722834
ATPBD4	11740090_at	-1.125782377	4.144885552	-9.075872963	3.29E-05	0.002973081	2.989408501
SMC2	11740118_a_at	-1.41807606	7.727290276	-11.23910883	7.68E-06	0.001429703	4.458379395
SMC2	11740119_x_at	-1.267736728	7.44737896	-13.56421514	2.08E-06	0.000839632	5.718317023
SMC2	11740120_a_at	-1.419408557	6.18185954	-11.57116994	6.29E-06	0.001244479	4.656222617
SPAG1	11740248_s_at	-0.688372479	7.454835114	-5.595862323	0.000730097	0.016659623	-0.271803529
ZWINT	11740253_a_at	-0.969886335	8.54571113	-9.196576696	3.01E-05	0.002861461	3.08061034
NEDD1	11740287_a_at	-0.866401648	7.677426994	-9.263205598	2.87E-05	0.002801028	3.130438938
PRKG1	11740294_a_at	-0.710499949	5.213863377	-7.106088204	0.000164636	0.007101058	1.310306114
APITD1	11740303_a_at	-0.848545035	7.863758719	-8.217822205	6.38E-05	0.004160731	2.304465402
C14orf145	11740327_a_at	-1.235627987	6.163511434	-9.332891018	2.73E-05	0.002718293	3.182166457
RASGRP1	11740370_a_at	-0.791432206	6.821165517	-7.911075971	8.20E-05	0.004859322	2.04293901
RBL1	11740382_at	-0.693911079	3.974617551	-5.536775232	0.000778189	0.017225606	-0.339870729
FGFR2	11740394_a_at	-0.779753679	6.292466485	-5.127928712	0.00122541	0.022140856	-0.824629532
FGFR2	11740395_a_at	-0.551556816	5.468991985	-5.162175608	0.001178655	0.021670694	-0.783087639
FGFR2	11740409_a_at	-1.123586864	5.835166346	-6.900756329	0.000198644	0.007948187	1.111923571
BRCA2	11740416_at	-1.760274738	6.330154347	-15.71128568	7.42E-07	0.000649421	6.663327924
SPAG1	11740420_s_at	-0.772338792	7.340930582	-5.891549318	0.000534121	0.013972678	0.061471517
PRKDC	11740423_a_at	-0.743006089	8.287258475	-6.201718555	0.000389275	0.0118222	0.398254804
ELF1	11740445_a_at	0.603450081	7.412833854	6.087629129	0.000436727	0.012473058	0.275869332
CBX5	11740499_a_at	-1.136659757	7.578480588	-10.9989396	8.91E-06	0.001560968	4.311117569
APH1B	11740603_a_at	1.03961691	8.188041385	9.197461303	3.01E-05	0.002861461	3.08127428
GPR19	11740637_at	-0.871845414	4.576414045	-7.647650168	0.000102321	0.005516778	1.810797254
NFRKB	11740706_a_at	-0.512011883	6.153926287	-5.100021484	0.001265029	0.022348996	-0.858609432
OPA1	11740746_s_at	-0.704720726	6.80695785	-5.7134043	0.000643943	0.015615858	-0.137862268
LIN54	11740773_s_at	-1.077138808	5.216714811	-6.374979532	0.00032783	0.010599457	0.580863538
ILF3	11740781_a_at	-1.519391531	5.819541974	-10.30293628	1.39E-05	0.001954735	3.863369091
ZNF682	11740870_a_at	-0.58551161	4.634973793	-6.162774265	0.000404793	0.012054899	0.356671649
OAS1	11740891_a_at	0.873463327	7.656711709	7.72688315	9.57E-05	0.005284288	1.881373437
NUSAP1	11740934_a_at	-1.489301014	7.631631975	-13.27877766	2.42E-06	0.000864165	5.578250964
SUMO1	11740939_x_at	-0.761910484	6.017924517	-5.373963215	0.000929927	0.0190508	-0.53000761
MB	11740983_x_at	0.998243249	7.989891686	9.396016787	2.61E-05	0.002665684	3.228686736
TRAFD1	11740997_a_at	0.580462705	7.858654922	5.313145687	0.000994808	0.01975844	-0.602012976
CDCA8	11741015_a_at	-1.549388529	7.238611683	-12.27706725	4.17E-06	0.001042842	5.055842895
NDST4	11741028_a_at	-0.794740442	5.41980064	-5.411888071	0.000891851	0.018523776	-0.485377344
HMMR	11741032_a_at	-0.967246174	7.713427626	-7.98482697	7.71E-05	0.004647898	2.106666138
LAMP2	11741053_a_at	-1.056996868	5.036468183	-6.891512137	0.000200351	0.007971363	1.102876273
LAMP2	11741054_s_at	-1.29704763	4.860535195	-8.599004241	4.72E-05	0.003563222	2.616919687
APLP2	11741085_a_at	0.563893754	9.470536686	4.957226651	0.00149124	0.024635824	-1.034285065
CORO2A	11741095_at	0.81853465	7.270454507	5.556472431	0.000761777	0.017011931	-0.317124869
ADK	11741123_x_at	-1.410408214	6.621537733	-9.694603952	2.11E-05	0.00239998	3.444469432
CHN1	11741135_s_at	-0.763128219	8.651284192	-6.872770172	0.000203862	0.008039951	1.084502465
ACP2	11741194_x_at	0.757310118	6.128818916	6.015322191	0.000470128	0.013050479	0.197409823
CDK2	11741208_a_at	-1.019265904	7.935921526	-9.799781807	1.96E-05	0.002338758	3.518843398
CASC5	11741225_a_at	-2.150684181	5.661440954	-17.05226722	4.16E-07	0.000598511	7.169628743
RFC5	11741284_a_at	-1.231282372	9.186424401	-10.71077828	1.07E-05	0.001721985	4.129621044
TCP1	11741319_a_at	-0.55736297	7.923650825	-5.511891738	0.000799486	0.017493625	-0.368684566
XRCC4	11741323_a_at	-0.498240424	6.441125391	-5.147987887	0.00119778	0.02185396	-0.80027652
LRP8	11741376_a_at	-0.581114622	8.076144469	-6.113653402	0.00042536	0.012347919	0.303937439
NRF1	11741386_a_at	-0.591563045	5.759899892	-5.924607465	0.000516128	0.013712161	0.0979822
GGT1 /// GGT2 /// GGT3P /// GGTLC1 /// GGTLC2 /// GGTLC3	11741396_s_at	1.855391425	6.615959461	13.88137283	1.77E-06	0.000804476	5.869676576
STMN1	11741400_a_at	-1.125804583	8.118694582	-9.938759734	1.78E-05	0.002253228	3.615846468
NDUFAF3	11741452_a_at	0.581067885	9.927136475	6.083085521	0.000438746	0.01250907	0.270959661
SLTM	11741470_s_at	-0.793356507	8.258489988	-5.564956542	0.000754826	0.016958752	-0.307344606
FAM111B	11741492_x_at	-2.43673522	5.950753261	-9.001669412	3.48E-05	0.003031931	2.932736455
BTBD1	11741494_a_at	1.148263971	6.96366866	10.38567267	1.32E-05	0.001916961	3.918296954
C5orf13	11741506_x_at	0.593773115	4.926057375	6.159836687	0.000405992	0.012061556	0.353526935
DEK	11741575_a_at	-0.811894409	6.516577799	-6.207461442	0.000387043	0.011795993	0.404369998
ABCD3	11741592_x_at	0.737080819	5.954235018	5.544379822	0.000771806	0.017114946	-0.33108259
EIF3C /// EIF3CL	11741663_x_at	-0.521406792	7.688069387	-5.12117386	0.001234872	0.022148988	-0.832843693
GPR89B /// GPR89C	11741691_s_at	-0.517580162	7.606548052	-5.230924709	0.001090641	0.020694406	-0.700215389
HIST1H2BJ	11741700_s_at	-0.799724742	5.814352874	-8.363969313	5.68E-05	0.00396352	2.425864848
ANP32E	11741732_a_at	-0.87150356	10.01748362	-7.952182611	7.92E-05	0.004753596	2.078525822
CENPN	11741735_a_at	-1.092608058	6.773926693	-7.336035197	0.000134075	0.006296076	1.526751853
DLG1	11741748_a_at	-0.965439866	5.086452951	-9.264792502	2.87E-05	0.002801028	3.131621284
TCEA2	11741773_x_at	0.553383436	8.849901318	5.91603163	0.00052073	0.01377379	0.088525014
WNT2B	11741806_a_at	0.876341962	5.731118081	8.276532182	6.09E-05	0.004074589	2.353477427
GSTZ1	11741827_x_at	0.718826445	8.484671223	7.581544836	0.000108279	0.005744125	1.751410141
VEGFA	11741965_x_at	0.708424979	6.260329927	7.01868886	0.000178243	0.00747005	1.226463408
WBSCR22	11741995_x_at	-0.48159311	10.24404354	-5.115926293	0.001242279	0.02215585	-0.83922959
CD44	11742043_a_at	1.036041994	7.422387962	10.65732112	1.11E-05	0.001736989	4.095358532
CHORDC1	11742060_x_at	-0.548210212	7.81918142	-5.001627946	0.001416442	0.023937515	-0.979334705
ANP32E	11742062_a_at	-0.564998804	7.942607322	-5.483694904	0.000824406	0.017791023	-0.401441902
RAB27A	11742071_x_at	-0.92250819	5.321989332	-7.92287052	8.12E-05	0.004835176	2.053167144
PBX3	11742072_a_at	-0.738117996	8.965607785	-7.190003046	0.000152659	0.006794858	1.389983578
PREPL	11742200_a_at	0.807967712	7.29356525	6.739093911	0.000230996	0.008674616	0.952236502
CD46	11742219_a_at	0.834733501	8.308323415	7.417870649	0.00012478	0.006066765	1.602363432
CD46	11742220_x_at	0.773672809	8.560011361	7.218596839	0.000148804	0.006689428	1.416951332
DEPDC1B	11742238_a_at	-0.868834788	6.45545096	-6.123395114	0.00042119	0.012299566	0.314421113
DEPDC1B	11742239_a_at	-1.499680875	7.800997902	-14.43717599	1.35E-06	0.000752161	6.124587227
CEP192	11742422_a_at	-0.801576152	7.809541301	-7.55653061	0.000110634	0.005797402	1.728817369
CDCA4	11742467_a_at	-0.769757984	5.518956207	-5.261040821	0.0010544	0.020377372	-0.664130927
AR	11742471_a_at	0.737619475	6.305845504	6.759818313	0.000226536	0.008569556	0.972882855
PABPN1L	11742634_a_at	0.654302524	4.984143273	4.987982765	0.001438978	0.024102549	-0.996190489
NUSAP1	11742735_a_at	-1.674255543	7.871211607	-15.5386199	8.02E-07	0.000649421	6.593802218
GSPT1	11742750_a_at	-0.813506918	7.625226039	-8.069389142	7.20E-05	0.004478216	2.179068936
LSM14A	11742772_a_at	-0.804577676	8.293347955	-7.480493964	0.000118154	0.005939324	1.65973075
DNPEP	11742822_a_at	0.49638871	9.81675093	5.200568871	0.001128573	0.021176863	-0.736721604
ASPM	11742832_a_at	-1.338309514	8.553295344	-12.09509595	4.63E-06	0.001095774	4.955447992
RXRA	11742843_a_at	1.008200168	6.636048492	8.8352724	3.94E-05	0.003274859	2.80394641
WBP11 /// WBP11P1	11742858_s_at	-0.644062576	7.726085522	-5.114405717	0.001244434	0.02215585	-0.841080779
ST6GALNAC2	11742883_at	0.958336349	4.96122714	8.31222209	5.92E-05	0.004020068	2.383111592
MND1	11742890_at	-1.821351601	6.44266539	-15.53549707	8.03E-07	0.000649421	6.592535146
ANKRD32	11742908_a_at	-0.880056541	6.536678421	-8.395731358	5.54E-05	0.00391204	2.45198199
PSIP1	11742933_a_at	-0.693008264	8.95556895	-6.169745211	0.000401965	0.011999567	0.364129588
EBNA1BP2	11742945_a_at	-0.537867049	8.341551341	-5.685557229	0.000663282	0.015887353	-0.16941928
CCAR1	11742972_x_at	-0.651395374	8.87644451	-6.339247087	0.000339557	0.010835845	0.543520376
MCM3	11742996_a_at	-0.71683131	8.851312114	-7.302353452	0.000138125	0.006401223	1.495417572
MCM3	11742997_x_at	-1.198404225	9.593972054	-11.96973123	4.97E-06	0.00112918	4.885242744
EXOSC9	11743004_x_at	-0.508029862	8.915325621	-5.125595573	0.001228669	0.022140856	-0.827465957
RECQL	11743006_x_at	-1.233799089	7.223516488	-6.652293606	0.000250773	0.009042864	0.86519624
S100A6	11743031_a_at	1.034623475	8.513827495	9.247749552	2.90E-05	0.002816036	3.11891245
CGA	11743032_at	0.771449668	7.909083592	6.664260842	0.000247937	0.009013978	0.877251213
DNAJC15	11743049_at	-0.881236878	6.738978248	-7.256819382	0.00014382	0.006548825	1.452856803
CDKN2C	11743051_s_at	-0.936734531	6.070259215	-9.496653512	2.43E-05	0.0025765	3.302193994
COMMD10	11743060_s_at	-0.621668541	8.619387382	-5.41081986	0.000892899	0.018530001	-0.486631581
CDC6	11743064_at	-1.422580047	7.660688255	-11.28791205	7.46E-06	0.001410591	4.487870137
CDC6	11743065_at	-2.133205599	8.752197408	-12.93013199	2.91E-06	0.000917164	5.402025226
SIAH2	11743067_at	0.556099107	7.673909606	5.633386145	0.000701275	0.016387776	-0.228833355
PRPF38A	11743070_at	-1.036736972	7.379843522	-9.405345544	2.59E-05	0.002657646	3.235534473
SLC36A4	11743090_a_at	-1.380538204	5.477688891	-11.29795325	7.41E-06	0.001410591	4.493919915
SLC36A4	11743091_x_at	-0.986143146	6.044056309	-7.573288617	0.00010905	0.005770245	1.743960506
PTCD3	11743103_at	-0.675850168	6.685684492	-5.229617193	0.001092246	0.020712914	-0.701785036
PTCD3	11743104_at	-0.64085889	5.948145553	-5.233970042	0.001086915	0.02067519	-0.696560503
KPNB1	11743115_a_at	-0.595207567	11.0104995	-6.190910625	0.000393514	0.0118762	0.386734486
HJURP	11743160_a_at	-1.300472244	7.684952311	-12.83977811	3.05E-06	0.000919595	5.355403522
NPAT	11743180_at	-0.901990871	6.065285528	-5.951149474	0.00050217	0.01353753	0.127188669
C16orf59	11743181_a_at	-0.514758761	5.859245061	-5.117021355	0.001240729	0.02215585	-0.837896646
RAD51AP1	11743190_s_at	-2.094902691	6.909033052	-18.64605271	2.21E-07	0.000579569	7.702064151
VAPA	11743255_a_at	-0.720619949	4.736667806	-6.269820881	0.000363707	0.011336084	0.470495037
VAPA	11743256_s_at	-0.60883966	7.877636079	-4.963927007	0.001479678	0.02454986	-1.02597397
ATG13	11743263_a_at	0.552545496	6.911566745	5.840332909	0.000563393	0.014351577	0.004611336
SRSF1	11743269_a_at	-0.628250227	8.246278098	-5.771751817	0.000605425	0.01497526	-0.072091809
CENPF	11743295_a_at	-1.247535317	6.415905897	-12.49289586	3.70E-06	0.000972239	5.172651646
CENPF	11743296_a_at	-1.089535552	7.695055577	-9.22561084	2.95E-05	0.002834051	3.102368304
FHDC1	11743306_at	-1.041255063	6.840625347	-7.45845553	0.00012044	0.005979092	1.639590466
CD47	11743347_a_at	-1.159633329	6.851934422	-7.032356454	0.000176034	0.007415162	1.239632944
EIF5B	11743365_at	-0.769308184	6.492621124	-5.877471714	0.000541994	0.01408657	0.045878419
PPP1R2	11743369_s_at	-0.623950754	7.849894472	-5.577296269	0.000744843	0.016792922	-0.293137917
C15orf23	11743373_a_at	-0.648858341	8.818477733	-6.741444565	0.000230485	0.008668589	0.954580915
PHTF2	11743389_s_at	-0.795210378	9.223759616	-7.544549139	0.000111783	0.005801588	1.717972136
VPS35	11743391_a_at	0.780640012	8.288796251	5.827244764	0.000571156	0.014488342	-0.009976775
