Symbol	logFC	AveExpr	t	P.Value	adj.P.Val	B	Symbol
NA	-1.09036745	6.906919348	-2.419887846	0.046661626	0.999932036	-4.540879028	NA
DIAPH3	-1.968370756	4.303025832	-2.41982451	0.046665931	0.999932036	-4.540881177	DIAPH3
FAM170B-AS1	1.297868302	1.796803035	2.419758117	0.046670445	0.999932036	-4.540883429	FAM170B-AS1
RBM47	0.986116075	4.582395884	2.419586308	0.046682129	0.999932036	-4.540889259	RBM47
NA	-1.177223089	4.848435924	-2.419298925	0.046701678	0.999932036	-4.540899012	NA
KITLG	2.783385594	3.497165233	2.419058119	0.046718065	0.999932036	-4.540907184	KITLG
ARL14	-1.758270269	1.857998745	-2.418422026	0.046761381	0.999932036	-4.540928775	ARL14
LINC00458	-1.344309304	3.493253147	-2.417908174	0.046796402	0.999932036	-4.54094622	LINC00458
PUS7	-0.893636555	7.820810588	-2.417687412	0.046811457	0.999932036	-4.540953716	PUS7
NA	1.25882791	2.43480201	2.417428452	0.046829122	0.999932036	-4.54096251	NA
HMGCS2	1.487547322	3.554481752	2.416814383	0.04687104	0.999932036	-4.540983364	HMGCS2
HLA-DRB4	1.846702755	1.03980647	2.416305341	0.046905817	0.999932036	-4.541000656	HLA-DRB4
RP5-1068B5.3	0.834873906	5.261368443	2.415800247	0.046940351	0.999932036	-4.541017816	RP5-1068B5.3
DPT	-1.789074102	2.603748144	-2.415766262	0.046942676	0.999932036	-4.54101897	DPT
ESRRB	1.02255242	3.266281168	2.415764559	0.046942792	0.999932036	-4.541019028	ESRRB
LOC101929591	2.059241895	3.687785913	2.41550232	0.046960733	0.999932036	-4.541027939	LOC101929591
KIAA1644	1.213468149	4.73836453	2.414226312	0.04704813	0.999932036	-4.541071307	KIAA1644
ANKRD26P3	1.507616688	2.984003248	2.413939591	0.047067792	0.999932036	-4.541081055	ANKRD26P3
LINC01120	2.016077319	4.371056384	2.413332535	0.047109447	0.999932036	-4.541101696	LINC01120
STYK1	-1.185655174	6.531374143	-2.412555263	0.047162838	0.999932036	-4.54112813	STYK1
LOC100130502	0.901546915	5.037520705	2.412396761	0.047173733	0.999932036	-4.541133522	LOC100130502
NA	1.369551797	4.101807288	2.412194649	0.04718763	0.999932036	-4.541140397	NA
DEPDC7	-1.864338854	2.459206152	-2.412133143	0.04719186	0.999932036	-4.541142489	DEPDC7
LARGE-AS1	1.667244322	1.330136473	2.412078462	0.047195621	0.999932036	-4.54114435	LARGE-AS1
EMILIN2	0.999510007	4.041341307	2.41206972	0.047196222	0.999932036	-4.541144647	EMILIN2
ARHGAP24	-0.784383646	9.163963333	-2.410833736	0.047281312	0.999932036	-4.541186703	ARHGAP24
FLJ21369	-0.8545228	4.072975665	-2.410434576	0.047308825	0.999932036	-4.541200289	FLJ21369
SQSTM1	0.984498292	11.61353384	2.410379173	0.047312645	0.999932036	-4.541202175	SQSTM1
FCRL5	0.790862989	4.907841673	2.410270583	0.047320134	0.999932036	-4.541205871	FCRL5
FGF14	1.384318615	2.482027998	2.4091074	0.047400423	0.999932036	-4.541245474	FGF14
NA	-0.920228954	4.5548351	-2.408852653	0.047418026	0.999932036	-4.541254149	NA
ZXDC	-1.308270835	2.439516687	-2.408598964	0.047435562	0.999932036	-4.54126279	ZXDC
PRSS27	0.977255088	2.18240742	2.408528687	0.047440421	0.999932036	-4.541265183	PRSS27
FRMD7	-1.103429393	2.134535108	-2.40816032	0.047465899	0.999932036	-4.541277731	FRMD7
KLF8	1.376423288	3.173320717	2.408097264	0.047470262	0.999932036	-4.541279879	KLF8
COLGALT1	0.953731668	7.763366658	2.407990893	0.047477623	0.999932036	-4.541283502	COLGALT1
COL4A6	1.580605826	2.833170489	2.406007104	0.047615108	0.999932036	-4.541351105	COL4A6
SLC51A	1.402416459	2.870023709	2.405848112	0.047626144	0.999932036	-4.541356525	SLC51A
NA	-1.126164056	2.281692085	-2.405595477	0.047643687	0.999932036	-4.541365138	NA
DLX2	1.536126388	2.964301406	2.40555721	0.047646344	0.999932036	-4.541366442	DLX2
NA	1.032524719	1.425496584	2.405420892	0.047655813	0.999932036	-4.54137109	NA
CR2	1.095767251	2.101572119	2.405399122	0.047657325	0.999932036	-4.541371832	CR2
NFIB	-1.426105652	4.091601214	-2.403872505	0.047763502	0.999932036	-4.541423897	NFIB
DUSP4	-1.309148953	5.974208241	-2.403827149	0.04776666	0.999932036	-4.541425444	DUSP4
PPM1L	1.335446925	2.52180427	2.403621689	0.047780969	0.999932036	-4.541432453	PPM1L
NA	1.400996026	4.176767412	2.403478418	0.04779095	0.999932036	-4.541437341	NA
NA	-1.615419205	1.058054661	-2.403396945	0.047796626	0.999932036	-4.541440121	NA
NA	2.062818397	2.855571789	2.402941264	0.047828388	0.999932036	-4.541455669	NA
ISPD-AS1	1.095750502	3.633352066	2.401080993	0.04795828	0.999932036	-4.541519169	ISPD-AS1
PLAGL1	-0.956085942	7.385299866	-2.400671038	0.047986953	0.999932036	-4.541533168	PLAGL1
NA	1.073646466	2.23647606	2.399580416	0.048063319	0.999932036	-4.541570419	NA
KCNV1	1.689421374	2.032918038	2.399574629	0.048063725	0.999932036	-4.541570617	KCNV1
NR1H4	0.888084677	1.491622396	2.39919925	0.048090038	0.999932036	-4.541583441	NR1H4
PLCD3	1.472506185	6.541605952	2.399085215	0.048098035	0.999932036	-4.541587337	PLCD3
SSPN	-1.063372006	4.024901636	-2.398941377	0.048108123	0.999932036	-4.541592252	SSPN
NA	1.459465016	0.706077001	2.398668135	0.048127294	0.999932036	-4.541601589	NA
HCG18	-1.363468067	4.111408335	-2.398654453	0.048128254	0.999932036	-4.541602057	HCG18
RARS2	1.125656486	0.882504316	2.398183901	0.048161287	0.999932036	-4.541618138	RARS2
NA	1.919369439	2.52834402	2.397976345	0.048175865	0.999932036	-4.541625232	NA
TMCC1	-1.207162792	2.035880682	-2.39797343	0.04817607	0.999932036	-4.541625332	TMCC1
GPC6	-1.248447199	3.511036295	-2.397933559	0.04817887	0.999932036	-4.541626695	GPC6
AQP6	1.774036932	3.968873329	2.39727078	0.048225455	0.999932036	-4.541649351	AQP6
NA	1.484530247	1.445942227	2.397090604	0.048238126	0.999932036	-4.541655512	NA
RHPN2	-0.987338975	5.261872156	-2.394762913	0.048402141	0.999932036	-4.541735127	RHPN2
UNC5C	-1.725190522	1.262093312	-2.393721121	0.048475734	0.999932036	-4.541770781	UNC5C
SKP2	-0.971546338	7.805552347	-2.393588704	0.048485096	0.999932036	-4.541775313	SKP2
MAB21L3	1.581048575	1.314011931	2.393164399	0.048515108	0.999932036	-4.541789838	MAB21L3
RP11-893F2.14	2.191994592	3.043489317	2.393124136	0.048517957	0.999932036	-4.541791217	RP11-893F2.14
NA	-0.978601292	3.26138242	-2.392764228	0.04854343	0.999932036	-4.541803539	NA
NA	1.290301955	2.88874291	2.392714104	0.048546979	0.999932036	-4.541805255	NA
PCGF5	-0.862336569	7.417869486	-2.392118196	0.048589189	0.999932036	-4.541825662	PCGF5
NA	-1.406205614	4.397720003	-2.392111003	0.048589699	0.999932036	-4.541825908	NA
DKK1	-0.976182672	9.883622687	-2.39207812	0.048592029	0.999932036	-4.541827034	DKK1
KIZ	-0.956911114	6.297768354	-2.392057802	0.048593469	0.999932036	-4.54182773	KIZ
NA	1.746542022	3.65370167	2.39197689	0.048599204	0.999932036	-4.541830501	NA
PPP1R3C	1.38802367	6.281419251	2.390962661	0.048671147	0.999932036	-4.541865243	PPP1R3C
CYP4F30P	1.822716279	1.616702137	2.390636797	0.048694285	0.999932036	-4.541876408	CYP4F30P
KIAA0485	-1.809377921	4.122243014	-2.390598384	0.048697014	0.999932036	-4.541877724	KIAA0485
ARHGAP6	0.953166067	5.25025895	2.390174915	0.048727101	0.999932036	-4.541892235	ARHGAP6
LOC100506127	-1.511688223	4.14402241	-2.389944106	0.048743507	0.999932036	-4.541900145	LOC100506127
LINC00997	-1.361629633	2.539302687	-2.38992867	0.048744605	0.999932036	-4.541900674	LINC00997
NA	1.570282314	2.009282938	2.389594654	0.048768359	0.999932036	-4.541912122	NA
LOC101928893	0.964130342	-0.399220226	2.389467727	0.048777388	0.999932036	-4.541916473	LOC101928893
CEBPZ	-0.910815357	7.45038839	-2.389444531	0.048779039	0.999932036	-4.541917268	CEBPZ
FARP2	1.616291064	1.852776289	2.388383032	0.048854623	0.999932036	-4.54195366	FARP2
OGFRL1	-0.835523539	6.759401497	-2.388327351	0.048858591	0.999932036	-4.541955569	OGFRL1
TCF24	1.371767935	1.37141181	2.387932389	0.048886748	0.999932036	-4.541969113	TCF24
PHACTR2	-1.043611234	9.065383162	-2.387425982	0.048922874	0.999932036	-4.541986482	PHACTR2
ACADSB	-0.943408539	5.55915047	-2.38736418	0.048927284	0.999932036	-4.541988602	ACADSB
GRIK5	1.945320973	4.443135902	2.387101828	0.048946012	0.999932036	-4.541997601	GRIK5
XCL1	2.036023854	4.230522111	2.387058336	0.048949118	0.999932036	-4.541999093	XCL1
CSMD1	0.911863862	4.662335677	2.386088996	0.049018382	0.999932036	-4.542032351	CSMD1
NLRP11	1.131022747	3.823760551	2.385851093	0.049035397	0.999932036	-4.542040515	NLRP11
SYT4	1.105678116	4.888087587	2.385573863	0.049055232	0.999932036	-4.54205003	SYT4
NA	-1.703908613	2.778356701	-2.385374574	0.049069496	0.999932036	-4.54205687	NA
RBM47	-0.906768795	3.813572531	-2.38504409	0.049093159	0.999932036	-4.542068214	RBM47
APC	-1.36492341	4.815991425	-2.384851405	0.049106961	0.999932036	-4.542074828	APC
TAF1A-AS1	1.231661763	3.076921642	2.384815024	0.049109568	0.999932036	-4.542076077	TAF1A-AS1
C11orf31	-0.968928627	9.684468525	-2.384632414	0.049122652	0.999932036	-4.542082347	C11orf31
CTB-167B5.2	1.191962417	2.9506116	2.384478629	0.049133674	0.999932036	-4.542087627	CTB-167B5.2
RASGRF1	1.812201537	4.988069702	2.384209633	0.04915296	0.999932036	-4.542096863	RASGRF1
SLC25A36	-1.683673615	3.041906899	-2.384086123	0.049161817	0.999932036	-4.542101104	SLC25A36
ACACA	-1.676258575	3.726839843	-2.384048723	0.0491645	0.999932036	-4.542102388	ACACA
DESI2	1.31207248	1.861135766	2.383800342	0.049182318	0.999932036	-4.542110917	DESI2
GSN-AS1	1.055671903	2.679315663	2.383484502	0.049204986	0.999932036	-4.542121764	GSN-AS1
NLK	-1.059810275	6.380662648	-2.383051818	0.049236057	0.999932036	-4.542136626	NLK
NA	1.328360001	1.943494415	2.382923601	0.049245268	0.999932036	-4.54214103	NA
SLC28A1	0.959875418	5.739850316	2.382272912	0.04929204	0.999932036	-4.542163385	SLC28A1
DET1	1.187506002	4.374740674	2.381423725	0.04935315	0.999932036	-4.542192566	DET1
NA	-1.866382131	3.515725142	-2.379655275	0.049480661	0.999932036	-4.542253363	NA
AK9	1.194743887	4.624377721	2.379010015	0.049527271	0.999932036	-4.542275555	AK9
FAM134B	1.075353298	5.056015279	2.377450637	0.049640096	0.999932036	-4.542329205	FAM134B
CDKL1	-1.155545015	1.615061162	-2.377032299	0.049670409	0.999932036	-4.542343603	CDKL1
NCR2	1.040954541	2.666597069	2.376652094	0.049697975	0.999932036	-4.54235669	NCR2
NA	1.734056119	2.770492457	2.376625472	0.049699905	0.999932036	-4.542357606	NA
GADD45B	-1.239942366	7.698050509	-2.376471968	0.04971104	0.999932036	-4.54236289	GADD45B
NFKBIL1	-0.964538574	5.062121064	-2.376278227	0.049725096	0.999932036	-4.54236956	NFKBIL1
CPM	1.518166625	2.45220935	2.376102225	0.04973787	0.999932036	-4.542375619	CPM
NA	1.354056274	1.270044654	2.37609673	0.049738268	0.999932036	-4.542375808	NA
KLHL23	-1.908817625	4.658428883	-2.376072503	0.049740027	0.999932036	-4.542376643	KLHL23 /// PHOSPHO2-KLHL23
PHOSPHO2	-1.908817625	4.658428883	-2.376072503	0.049740027	0.999932036	-4.542376643	
NA	0.944488945	4.9254257	2.375783217	0.04976103	0.999932036	-4.542386603	NA
CAMSAP1	0.875764063	7.395990947	2.375724823	0.04976527	0.999932036	-4.542388614	CAMSAP1
MARCH7	-1.184736797	2.569280844	-2.375699865	0.049767083	0.999932036	-4.542389473	MARCH7
TMPO	-0.961409324	7.709494202	-2.375456137	0.049784787	0.999932036	-4.542397866	TMPO
LOC101929040	1.612065193	2.614250398	2.375382798	0.049790116	0.999932036	-4.542400391	LOC101929040
GAGE12B	1.547305166	2.699108326	2.37405482	0.049886705	0.999932036	-4.542446133	GAGE12B /// GAGE12F /// GAGE12G /// GAGE12I /// GAGE4 /// GAGE5 /// GAGE6 /// GAGE7
GAGE12F	1.547305166	2.699108326	2.37405482	0.049886705	0.999932036	-4.542446133	
GAGE12G	1.547305166	2.699108326	2.37405482	0.049886705	0.999932036	-4.542446133	
GAGE12I	1.547305166	2.699108326	2.37405482	0.049886705	0.999932036	-4.542446133	
GAGE4	1.547305166	2.699108326	2.37405482	0.049886705	0.999932036	-4.542446133	
GAGE5	1.547305166	2.699108326	2.37405482	0.049886705	0.999932036	-4.542446133	
GAGE6	1.547305166	2.699108326	2.37405482	0.049886705	0.999932036	-4.542446133	
GAGE7	1.547305166	2.699108326	2.37405482	0.049886705	0.999932036	-4.542446133	
FAM227B	-1.665298534	2.524579039	-2.373869166	0.049900223	0.999932036	-4.542452529	FAM227B
SURF2	-1.438466086	4.646277255	-2.373679598	0.049914031	0.999932036	-4.542459061	SURF2
ASB4	-1.395766741	1.91633398	-2.373158621	0.049951997	0.999932036	-4.542477013	ASB4
DCAF6	2.197180148	1.202036781	2.373121068	0.049954735	0.999932036	-4.542478307	DCAF6
OR7E19P	1.137287857	1.974387501	2.372920199	0.049969382	0.999932036	-4.54248523	OR7E19P
CABP1	1.025745108	2.093001865	2.372758562	0.049981172	0.999932036	-4.542490801	CABP1
MROH8	1.303922114	4.892464894	2.372201378	0.050021833	0.999932036	-4.542510007	MROH8
AMDHD1	1.27527745	2.977613479	2.371954966	0.050039827	0.999932036	-4.542518502	AMDHD1
LINC01127	1.266736438	1.834092149	2.371623108	0.05006407	0.999932036	-4.542529944	LINC01127
RASSF4	1.204006701	1.134156064	2.371140914	0.050099317	0.999932036	-4.542546571	RASSF4
GPR113	1.475277519	4.825232354	2.371007207	0.050109095	0.999932036	-4.542551182	GPR113
GDF9	-1.341735156	4.051290673	-2.370921134	0.050115391	0.999932036	-4.54255415	GDF9
NRP1	-1.945717195	3.995117956	-2.370784583	0.05012538	0.999932036	-4.54255886	NRP1
NA	-1.599611836	2.784103465	-2.370704796	0.050131218	0.999932036	-4.542561611	NA
LOC101926907	1.615105391	3.639384464	2.370201036	0.050168093	0.999932036	-4.542578987	LOC101926907
CCDC186	-1.411871203	3.786040378	-2.369659363	0.050207774	0.999932036	-4.542597674	CCDC186
TMEM72	1.752501048	4.421114947	2.3693217	0.050232526	0.999932036	-4.542609325	TMEM72
NUP210P1	0.903344065	5.090516117	2.369252463	0.050237603	0.999932036	-4.542611714	NUP210P1
NA	1.208235867	4.770626941	2.368579808	0.050286954	0.999932036	-4.542634927	NA
TMEM173	0.966369955	9.330711878	2.368398688	0.050300251	0.999932036	-4.542641179	TMEM173
HIST1H3A	-1.357223154	3.611472232	-2.368314489	0.050306433	0.999932036	-4.542644085	HIST1H3A /// HIST1H3B /// HIST1H3C /// HIST1H3D /// HIST1H3E /// HIST1H3F /// HIST1H3G /// HIST1H3H /// HIST1H3I /// HIST1H3J
HIST1H3B	-1.357223154	3.611472232	-2.368314489	0.050306433	0.999932036	-4.542644085	
HIST1H3C	-1.357223154	3.611472232	-2.368314489	0.050306433	0.999932036	-4.542644085	
HIST1H3D	-1.357223154	3.611472232	-2.368314489	0.050306433	0.999932036	-4.542644085	
HIST1H3E	-1.357223154	3.611472232	-2.368314489	0.050306433	0.999932036	-4.542644085	
HIST1H3F	-1.357223154	3.611472232	-2.368314489	0.050306433	0.999932036	-4.542644085	
HIST1H3G	-1.357223154	3.611472232	-2.368314489	0.050306433	0.999932036	-4.542644085	
HIST1H3H	-1.357223154	3.611472232	-2.368314489	0.050306433	0.999932036	-4.542644085	
HIST1H3I	-1.357223154	3.611472232	-2.368314489	0.050306433	0.999932036	-4.542644085	
HIST1H3J	-1.357223154	3.611472232	-2.368314489	0.050306433	0.999932036	-4.542644085	
LINC01153	-1.491173758	3.235895965	-2.367988492	0.050330378	0.999932036	-4.542655338	LINC01153
MAGI1	-0.963175659	2.317223348	-2.367056951	0.050398865	0.999932036	-4.5426875	MAGI1
PLEKHG3	1.571971602	3.486311683	2.36636912	0.050449496	0.999932036	-4.542711255	PLEKHG3
LOC283861	1.462616496	1.92057118	2.366293363	0.050455076	0.999932036	-4.542713871	LOC283861
NA	2.087521567	0.885783721	2.366073369	0.050471282	0.999932036	-4.54272147	NA
RP11-362K14.6	-1.601014523	2.396875001	-2.365541472	0.050510488	0.999932036	-4.542739844	RP11-362K14.6
NA	-1.627726817	4.554237562	-2.365436678	0.050518216	0.999932036	-4.542743465	NA
C19orf44	1.359356386	4.920222614	2.365100525	0.050543013	0.999932036	-4.542755079	C19orf44
SLC22A7	-2.024779123	3.661592134	-2.364859269	0.050560818	0.999932036	-4.542763416	SLC22A7
CSPG4	1.134830712	3.272925726	2.364731662	0.050570238	0.999932036	-4.542767826	CSPG4
CREM	0.850332823	7.792892108	2.364613196	0.050578985	0.999932036	-4.54277192	CREM
NA	1.927430663	2.506873064	2.363960453	0.050627207	0.999932036	-4.54279448	NA
NA	1.76773694	3.208711574	2.363909703	0.050630959	0.999932036	-4.542796234	NA
TRPM6	1.211883166	3.656128142	2.363552004	0.050657406	0.999932036	-4.542808599	TRPM6
NRG1	-1.621249426	5.963856099	-2.363239255	0.050680542	0.999932036	-4.542819412	NRG1
UGT3A1	1.849211044	2.593206913	2.363147475	0.050687334	0.999932036	-4.542822585	UGT3A1
OBSL1	1.122865556	3.347119209	2.362974185	0.050700159	0.999932036	-4.542828577	OBSL1
NA	-1.368917087	2.806822359	-2.361967967	0.050774697	0.999932036	-4.542863375	NA
U2AF2	-1.307858494	3.871352438	-2.361259784	0.050827225	0.999932036	-4.542887872	U2AF2
ATP5S	-2.601981784	2.230691964	-2.361181648	0.050833024	0.999932036	-4.542890576	ATP5S
AACSP1	1.947845753	2.630260312	2.360828542	0.050859239	0.999932036	-4.542902793	AACSP1
RNF41	-0.946559583	7.237181311	-2.360240294	0.050902941	0.999932036	-4.542923149	RNF41
LOC100132352	-1.587688216	4.929502636	-2.358835566	0.051007457	0.999932036	-4.542971775	LOC100132352
GZMB	-0.855476927	3.808181997	-2.358296548	0.05104762	0.999932036	-4.542990439	GZMB
TRAIP	1.152204201	3.269228137	2.358148392	0.051058664	0.999932036	-4.54299557	TRAIP
NA	-1.833340112	3.977324959	-2.357953617	0.051073189	0.999932036	-4.543002316	NA
ATAD2	-1.074184584	5.483046278	-2.35721795	0.051128084	0.999932036	-4.543027798	ATAD2
GPC6	1.333413691	1.991182711	2.356836036	0.051156607	0.999932036	-4.543041029	GPC6
HNRNPL	1.056404534	6.376017865	2.35682617	0.051157344	0.999932036	-4.54304137	HNRNPL
NA	-1.204074091	2.833143605	-2.356465066	0.051184327	0.999932036	-4.543053882	NA
ARL10	1.439713656	4.577648337	2.356222366	0.051202471	0.999932036	-4.543062292	ARL10
CAMSAP3	1.537389624	2.511711313	2.356087447	0.05121256	0.999932036	-4.543066968	CAMSAP3
SYTL5	-1.603567717	2.429527121	-2.355945689	0.051223163	0.999932036	-4.54307188	SYTL5
AMHR2	1.12646605	2.963673091	2.354821636	0.051307317	0.999932036	-4.543110843	AMHR2
BC041998	1.462236154	3.354276955	2.354484244	0.051332604	0.999932036	-4.543122541	BC041998
CNKSR3	-1.380948489	1.536488062	-2.353981422	0.051370313	0.999932036	-4.543139976	CNKSR3
EMX2OS	1.740768795	4.566625726	2.353893507	0.051376909	0.999932036	-4.543143025	EMX2OS
TAPBPL	1.561200541	5.318514747	2.353424074	0.051412144	0.999932036	-4.543159306	TAPBPL
GRHL1	0.988579632	5.030663178	2.353271607	0.051423594	0.999932036	-4.543164594	GRHL1
GPR22	1.203811571	-0.801726475	2.352503678	0.0514813	0.999932036	-4.543191234	GPR22
NA	1.213726287	4.194224144	2.352180551	0.051505602	0.999932036	-4.543202446	NA
C11orf95	0.879260224	9.299980768	2.352092041	0.05151226	0.999932036	-4.543205517	C11orf95
NA	1.569159948	2.310933119	2.351861326	0.051529621	0.999932036	-4.543213523	NA
MALAT1	-0.821814401	9.858772441	-2.351825515	0.051532317	0.999932036	-4.543214766	MALAT1
AJUBA	-1.257050506	8.968088777	-2.35151263	0.051555871	0.999932036	-4.543225624	AJUBA
BAG1	0.811915904	8.664039404	2.351461441	0.051559726	0.999932036	-4.543227401	BAG1
ANKRD50	-1.050421326	8.793987981	-2.351221316	0.051577812	0.999932036	-4.543235735	ANKRD50
PHF3	-0.885091558	5.163065852	-2.351155754	0.051582751	0.999932036	-4.54323801	PHF3
ZBTB20	-1.464226941	3.537186079	-2.351044366	0.051591144	0.999932036	-4.543241877	ZBTB20
LOC101929272	-1.221814766	3.657910269	-2.35104199	0.051591323	0.999932036	-4.543241959	LOC101929272
ZCCHC2	-0.828972671	7.852148801	-2.350981446	0.051595886	0.999932036	-4.543244061	ZCCHC2
NMT2	-1.065906345	8.330788879	-2.35077447	0.051611486	0.999932036	-4.543251246	NMT2
NA	-2.347644796	1.866806179	-2.35053528	0.05162952	0.999932036	-4.543259549	NA
CASC15	0.943749974	4.825766639	2.350001163	0.051669814	0.999932036	-4.543278094	CASC15
NA	1.653936498	2.068881968	2.349922168	0.051675776	0.999932036	-4.543280837	NA
FAM47E	-1.740840463	3.983102067	-2.349626867	0.05169807	0.999932036	-4.543291091	FAM47E /// FAM47E-STBD1 /// STBD1
STBD1	-1.740840463	3.983102067	-2.349626867	0.05169807	0.999932036	-4.543291091	
BMP2K	-1.1207358	5.785376549	-2.349623836	0.051698299	0.999932036	-4.543291197	BMP2K
CWH43	-1.153143873	0.826059014	-2.349453698	0.051711148	0.999932036	-4.543297105	CWH43
NA	1.63917928	1.364454063	2.349194171	0.051730755	0.999932036	-4.543306119	NA
DDX53	1.958734028	1.388203191	2.349131046	0.051735525	0.999932036	-4.543308311	DDX53
DPPA4	1.161995319	3.123883313	2.348609387	0.051774961	0.999932036	-4.543326431	DPPA4
PDE1A	1.264384843	2.912145367	2.347758701	0.051839338	0.999932036	-4.543355987	PDE1A
PODXL	1.130134677	10.86574985	2.34715543	0.05188504	0.999932036	-4.543376952	PODXL
FAM160A2	1.17738407	7.828986229	2.347027715	0.051894721	0.999932036	-4.543381391	FAM160A2
FRMPD4	-1.28150264	3.033722582	-2.346821149	0.051910382	0.999932036	-4.54338857	FRMPD4
